Date,Open,High,Low,Close,Volume
1962-08-10 00:00:00-04:00,0.037686328,0.037970861,0.037686328,0.037914023,960000
1962-08-13 00:00:00-04:00,0.03791401,0.03791401,0.037686314,0.037686314,422400
1962-08-14 00:00:00-04:00,0.037800167,0.038597107,0.037800167,0.038597107,998400
1962-08-15 00:00:00-04:00,0.038938648,0.039394044,0.038938648,0.039166346,1305600
1962-08-16 00:00:00-04:00,0.039166377,0.039280226,0.038483286,0.038938679,1689600
1962-08-17 00:00:00-04:00,0.038938679,0.039052528,0.038597135,0.038938679,998400
1962-08-20 00:00:00-04:00,0.038938637,0.039394032,0.038938637,0.039394032,1075200
1962-08-21 00:00:00-04:00,0.039394032,0.039451043,0.039280183,0.039394032,1574400
1962-08-22 00:00:00-04:00,0.039394066,0.039394066,0.03893867,0.039280217,1459200
1962-08-23 00:00:00-04:00,0.039394052,0.039451063,0.039394052,0.039451063,307200
1962-08-24 00:00:00-04:00,0.039451063,0.039735771,0.039394052,0.039451063,537600
1962-08-27 00:00:00-04:00,0.039451054,0.039621916,0.038938648,0.039166346,499200
1962-08-28 00:00:00-04:00,0.0390525,0.0390525,0.038597107,0.038597107,691200
1962-08-29 00:00:00-04:00,0.038597142,0.038654152,0.037914048,0.038255595,883200
1962-08-30 00:00:00-04:00,0.038597128,0.038938672,0.038597128,0.038710974,422400
1962-08-31 00:00:00-04:00,0.038710977,0.03876799,0.038710977,0.03876799,115200
1962-09-04 00:00:00-04:00,0.03876797,0.039166353,0.038483262,0.038483262,652800
1962-09-05 00:00:00-04:00,0.038483262,0.038483262,0.038027866,0.038483262,806400
1962-09-06 00:00:00-04:00,0.038255593,0.038255593,0.037914046,0.038198583,960000
1962-09-07 00:00:00-04:00,0.038198558,0.038597115,0.03802787,0.038369417,883200
1962-09-10 00:00:00-04:00,0.038483274,0.038654134,0.038483274,0.038654134,307200
1962-09-11 00:00:00-04:00,0.038872018,0.038872018,0.038528038,0.038757358,537600
1962-09-12 00:00:00-04:00,0.038757344,0.03921598,0.038642684,0.038872004,1075200
1962-09-13 00:00:00-04:00,0.038642696,0.038642696,0.038184057,0.038528036,499200
1962-09-14 00:00:00-04:00,0.038528036,0.038528036,0.0380694,0.038528036,460800
1962-09-17 00:00:00-04:00,0.038528036,0.038757356,0.038298717,0.038528036,460800
1962-09-18 00:00:00-04:00,0.038528014,0.038871993,0.037954718,0.037954718,921600
1962-09-19 00:00:00-04:00,0.037954709,0.038184026,0.037496071,0.03784005,768000
1962-09-20 00:00:00-04:00,0.037840057,0.038184033,0.037324002,0.037381418,883200
1962-09-21 00:00:00-04:00,0.037381451,0.037381451,0.036578659,0.036578659,921600
1962-09-24 00:00:00-04:00,0.03652142,0.03652142,0.036234681,0.03652142,1267200
1962-09-25 00:00:00-04:00,0.036521378,0.036636038,0.03623464,0.03623464,1113600
1962-09-26 00:00:00-04:00,0.03623464,0.03646396,0.035776004,0.035776004,1113600
1962-09-27 00:00:00-04:00,0.035776004,0.036005324,0.035776004,0.035776004,499200
1962-09-28 00:00:00-04:00,0.035775995,0.036119974,0.035661335,0.036005314,691200
1962-10-01 00:00:00-04:00,0.036005321,0.037152091,0.035546682,0.035603926,1612800
1962-10-02 00:00:00-04:00,0.035603925,0.036349297,0.035546682,0.035890661,614400
1962-10-03 00:00:00-04:00,0.036119966,0.037152076,0.036119966,0.036750678,844800
1962-10-04 00:00:00-04:00,0.036750696,0.036807939,0.03669328,0.036807939,537600
1962-10-05 00:00:00-04:00,0.036807956,0.037266769,0.036349317,0.037266769,921600
1962-10-08 00:00:00-04:00,0.037266775,0.037266775,0.036693303,0.037209358,384000
1962-10-09 00:00:00-04:00,0.037209318,0.037610713,0.037037242,0.037610713,844800
1962-10-10 00:00:00-04:00,0.037610737,0.038184033,0.037381418,0.037381418,806400
1962-10-11 00:00:00-04:00,0.037381418,0.037496078,0.037037266,0.037381418,652800
1962-10-12 00:00:00-04:00,0.037152123,0.037152123,0.037152123,0.037152123,460800
1962-10-15 00:00:00-04:00,0.037152123,0.037496099,0.037152123,0.037152123,1420800
1962-10-16 00:00:00-04:00,0.037152123,0.037152123,0.037037287,0.037152123,960000
1962-10-17 00:00:00-04:00,0.037152124,0.037152124,0.036807969,0.037094705,384000
1962-10-18 00:00:00-04:00,0.037094693,0.037266769,0.036693297,0.036693297,998400
1962-10-19 00:00:00-04:00,0.036693314,0.036807974,0.035317402,0.035489302,3955200
1962-10-22 00:00:00-04:00,0.035432035,0.035432035,0.034629419,0.035259958,2419200
1962-10-23 00:00:00-04:00,0.035202712,0.035202712,0.034170602,0.034170602,1612800
1962-10-24 00:00:00-04:00,0.034170622,0.035088073,0.034055962,0.035088073,2035200
1962-10-25 00:00:00-04:00,0.035088073,0.03554671,0.035088073,0.035088073,883200
1962-10-26 00:00:00-04:00,0.035088044,0.035088044,0.034514746,0.034801308,537600
1962-10-29 00:00:00-05:00,0.035317386,0.035776022,0.035317386,0.035661362,1344000
1962-10-30 00:00:00-05:00,0.035661351,0.035948087,0.035661351,0.035948087,499200
1962-10-31 00:00:00-05:00,0.036119999,0.036693295,0.036119999,0.036463976,2803200
1962-11-01 00:00:00-05:00,0.03646396,0.036807939,0.035890665,0.036807939,1958400
1962-11-02 00:00:00-05:00,0.036807951,0.038069381,0.036807951,0.037496082,4569600
1962-11-05 00:00:00-05:00,0.037438676,0.037438676,0.03703728,0.037438676,614400
1962-11-07 00:00:00-05:00,0.037381428,0.037381428,0.037037276,0.037266769,1267200
1962-11-08 00:00:00-05:00,0.03726678,0.037324023,0.037037287,0.037037287,729600
1962-11-09 00:00:00-05:00,0.037037276,0.037266769,0.036807956,0.037266769,537600
1962-11-12 00:00:00-05:00,0.03726678,0.037381439,0.037037287,0.037037287,614400
1962-11-13 00:00:00-05:00,0.037152123,0.037496099,0.037152123,0.037152123,921600
1962-11-14 00:00:00-05:00,0.037152123,0.03726678,0.036807968,0.037152123,1344000
1962-11-15 00:00:00-05:00,0.037266769,0.037840067,0.037266769,0.037266769,768000
1962-11-16 00:00:00-05:00,0.03726678,0.037496099,0.037037287,0.037037287,1497600
1962-11-19 00:00:00-05:00,0.037037257,0.037037257,0.03623464,0.03623464,2035200
1962-11-20 00:00:00-05:00,0.036234659,0.036349319,0.035776023,0.036349319,2227200
1962-11-21 00:00:00-05:00,0.036349339,0.036693319,0.036292099,0.036578659,3532800
1962-11-23 00:00:00-05:00,0.036807961,0.037840071,0.036807961,0.037438676,1382400
1962-11-26 00:00:00-05:00,0.037438672,0.037954727,0.037381428,0.037725408,1996800
1962-11-27 00:00:00-05:00,0.03772539,0.03784005,0.037667971,0.03784005,1152000
1962-11-28 00:00:00-05:00,0.038117373,0.038232873,0.038001873,0.038059533,1420800
1962-11-29 00:00:00-05:00,0.038232892,0.038348392,0.038232892,0.038348392,1113600
1962-11-30 00:00:00-05:00,0.038463876,0.039849874,0.038463876,0.039849874,2035200
1962-12-03 00:00:00-05:00,0.039618841,0.039618841,0.039041344,0.039041344,1651200
1962-12-04 00:00:00-05:00,0.039041376,0.040080874,0.039041376,0.039849874,1267200
1962-12-05 00:00:00-05:00,0.039965343,0.04013868,0.039965343,0.04013868,1228800
1962-12-06 00:00:00-05:00,0.039849853,0.039849853,0.039503354,0.039618853,998400
1962-12-07 00:00:00-05:00,0.039618856,0.039734356,0.039503356,0.039734356,921600
1962-12-10 00:00:00-05:00,0.039676696,0.039676696,0.038406022,0.038406022,844800
1962-12-11 00:00:00-05:00,0.038579378,0.039041378,0.038579378,0.038868215,960000
1962-12-12 00:00:00-05:00,0.038868181,0.039041344,0.038810344,0.039041344,883200
1962-12-13 00:00:00-05:00,0.039041368,0.039965366,0.039041368,0.039503366,1344000
1962-12-14 00:00:00-05:00,0.03979221,0.040774047,0.03979221,0.040774047,3072000
1962-12-17 00:00:00-05:00,0.040774039,0.041005039,0.04031204,0.040427539,1612800
1962-12-18 00:00:00-05:00,0.040427494,0.040427494,0.03996532,0.03996532,806400
1962-12-19 00:00:00-05:00,0.03996532,0.040196497,0.03996532,0.03996532,921600
1962-12-20 00:00:00-05:00,0.039965374,0.040312048,0.039849874,0.039849874,960000
1962-12-21 00:00:00-05:00,0.039849853,0.04019653,0.039618853,0.039618853,460800
1962-12-24 00:00:00-05:00,0.039618841,0.039734341,0.038810344,0.039041344,1843200
1962-12-26 00:00:00-05:00,0.039272353,0.039503353,0.039272353,0.039272353,652800
1962-12-27 00:00:00-05:00,0.039272366,0.039734366,0.039272366,0.039503366,691200
1962-12-28 00:00:00-05:00,0.0395034,0.0395034,0.03933024,0.0393879,652800
1962-12-31 00:00:00-05:00,0.0393879,0.03944574,0.0392724,0.0393879,614400
1963-01-02 00:00:00-05:00,0.0393879,0.0393879,0.0392724,0.0393879,729600
1963-01-03 00:00:00-05:00,0.039387877,0.039445717,0.03904138,0.039445717,921600
1963-01-04 00:00:00-05:00,0.039618865,0.040658539,0.039618865,0.040427539,1420800
1963-01-07 00:00:00-05:00,0.040427527,0.040427527,0.040312027,0.040369689,422400
1963-01-08 00:00:00-05:00,0.040427547,0.040774047,0.040427547,0.040774047,1113600
1963-01-09 00:00:00-05:00,0.040716182,0.040716182,0.040196525,0.040312022,2073600
1963-01-10 00:00:00-05:00,0.040312054,0.040658554,0.040196557,0.040196557,1190400
1963-01-11 00:00:00-05:00,0.04065854,0.04112054,0.04065854,0.04112054,1996800
1963-01-14 00:00:00-05:00,0.041120541,0.041929038,0.041120541,0.041351538,3187200
1963-01-15 00:00:00-05:00,0.041351544,0.041755882,0.041120547,0.041467045,1536000
1963-01-16 00:00:00-05:00,0.041005045,0.041005045,0.040658545,0.040658545,652800
1963-01-17 00:00:00-05:00,0.040658531,0.041120531,0.040658531,0.040889531,1228800
1963-01-18 00:00:00-05:00,0.041005027,0.041236024,0.041005027,0.041005027,960000
1963-01-21 00:00:00-05:00,0.04100504,0.04112054,0.0408317,0.04112054,614400
1963-01-22 00:00:00-05:00,0.04112054,0.041351538,0.04077404,0.04112054,921600
1963-01-23 00:00:00-05:00,0.041120527,0.041120527,0.040889527,0.041005027,307200
1963-01-24 00:00:00-05:00,0.041236066,0.041582566,0.041236066,0.041582566,1075200
1963-01-25 00:00:00-05:00,0.041582538,0.041640375,0.041351538,0.041640375,1382400
1963-01-28 00:00:00-05:00,0.041640403,0.041698066,0.041236066,0.041582566,1958400
1963-01-29 00:00:00-05:00,0.041582534,0.041813534,0.041582534,0.041813534,998400
1963-01-30 00:00:00-05:00,0.041813533,0.04187137,0.041698033,0.04175587,883200
1963-01-31 00:00:00-05:00,0.041755883,0.041755883,0.041582546,0.041698046,1036800
1963-02-01 00:00:00-05:00,0.041698005,0.042044502,0.041698005,0.042044502,1920000
1963-02-04 00:00:00-05:00,0.042160022,0.042391022,0.042160022,0.042217862,883200
1963-02-05 00:00:00-05:00,0.042217862,0.042391022,0.041640363,0.041929025,844800
1963-02-06 00:00:00-05:00,0.041929019,0.042737516,0.041929019,0.042679854,1305600
1963-02-07 00:00:00-05:00,0.04267987,0.042737533,0.042275533,0.042275533,844800
1963-02-08 00:00:00-05:00,0.042391021,0.042910858,0.042391021,0.042391021,1190400
1963-02-11 00:00:00-05:00,0.042737538,0.043141875,0.042737538,0.043141875,1382400
1963-02-12 00:00:00-05:00,0.043084182,0.043084182,0.042622007,0.042622007,921600
1963-02-13 00:00:00-05:00,0.042679851,0.043084188,0.042679851,0.04296869,883200
1963-02-14 00:00:00-05:00,0.042968688,0.043315185,0.042968688,0.043084186,1190400
1963-02-15 00:00:00-05:00,0.043084207,0.043315207,0.042853032,0.043199707,2188800
1963-02-18 00:00:00-05:00,0.043430697,0.043603857,0.043430697,0.043488357,1766400
1963-02-19 00:00:00-05:00,0.043488357,0.043488357,0.043199697,0.043488357,921600
1963-02-20 00:00:00-05:00,0.043315223,0.043315223,0.042968725,0.043257385,537600
1963-02-21 00:00:00-05:00,0.04325736,0.043430697,0.0429687,0.043430697,998400
1963-02-25 00:00:00-05:00,0.043430707,0.043430707,0.043084207,0.043199707,921600
1963-02-26 00:00:00-05:00,0.043199707,0.043315207,0.043084207,0.043199707,345600
1963-02-27 00:00:00-05:00,0.043084237,0.043084237,0.042622062,0.042737562,1651200
1963-02-28 00:00:00-05:00,0.042622064,0.042622064,0.041467066,0.041582566,1536000
1963-03-01 00:00:00-05:00,0.041582524,0.042853021,0.041582524,0.042391021,2112000
1963-03-04 00:00:00-05:00,0.042391011,0.043199686,0.042391011,0.043084186,537600
1963-03-05 00:00:00-05:00,0.043084181,0.043084181,0.042275507,0.042910844,691200
1963-03-06 00:00:00-05:00,0.042910844,0.042910844,0.042853007,0.042910844,230400
1963-03-07 00:00:00-05:00,0.042910848,0.043199686,0.042795348,0.043084186,614400
1963-03-08 00:00:00-05:00,0.04302635,0.04302635,0.042853013,0.04296869,537600
1963-03-11 00:00:00-05:00,0.043282866,0.043748242,0.043108259,0.043282866,1075200
1963-03-12 00:00:00-05:00,0.043282892,0.043690007,0.043166369,0.043399233,806400
1963-03-13 00:00:00-05:00,0.043399219,0.043573648,0.043166354,0.043166354,422400
1963-03-14 00:00:00-05:00,0.043166339,0.043573633,0.043049995,0.043224599,1228800
1963-03-15 00:00:00-05:00,0.043224604,0.043515553,0.043049999,0.043282866,1305600
1963-03-18 00:00:00-05:00,0.043282877,0.043457303,0.04310827,0.04310827,960000
1963-03-19 00:00:00-05:00,0.04310827,0.043457303,0.04310827,0.04310827,1075200
1963-03-20 00:00:00-05:00,0.043166376,0.043457326,0.043166376,0.043457326,499200
1963-03-21 00:00:00-05:00,0.043457318,0.043573662,0.043282892,0.043399233,1152000
1963-03-22 00:00:00-05:00,0.043399233,0.043457318,0.043166369,0.043399233,729600
1963-03-25 00:00:00-05:00,0.043573637,0.043573637,0.043166344,0.043282866,499200
1963-03-26 00:00:00-05:00,0.043282862,0.043457288,0.043166339,0.043224599,652800
1963-03-27 00:00:00-05:00,0.043282903,0.043515589,0.043282903,0.043515589,537600
1963-03-28 00:00:00-05:00,0.043515553,0.043806323,0.043282866,0.043282866,1152000
